program,mode,approx_type,N,dist,K,seed,tempo,cycles,instructions,cache_references,cache_misses,checksum,error_abs_mean,error_rel_mean,rmse,error_max
conv_malloc_approx,approx,float,1024,0,7,12354,0.042714,253949304,495190122,1933910,976301,518376.800228,0.000000039398,0.000000078546,0.000000050082,0.000000284611
conv_malloc_approx,approx,skip_kernel,1024,0,7,12354,0.017447,146557380,299605019,1561018,768613,518374.415932,0.052787794880,0.106501865772,0.066379007235,0.343382735742
conv_linear,exact,none,1024,0,7,12355,0.040262,238503970,516738544,1570206,626263,517985.801200,0,0,0,0
conv_malloc,exact,none,1024,0,7,12355,0.038090,223231773,437153283,1520428,721965,517985.801200,0,0,0,0
conv_linear_approx,approx,float,1024,0,7,12355,0.045286,255046380,597260105,1505881,689732,517985.801011,0.000000037915,0.000000075763,0.000000048076,0.000000262112
conv_linear_approx,approx,skip_kernel,1024,0,7,12355,0.019442,156463350,353928930,1227725,624705,517986.716127,0.049510887383,0.099903784862,0.062275913250,0.298074844173
conv_malloc_approx,approx,float,1024,0,7,12355,0.041885,245223266,495083046,1969526,986104,517985.801011,0.000000037915,0.000000075763,0.000000048076,0.000000262112
conv_malloc_approx,approx,skip_kernel,1024,0,7,12355,0.017637,147346637,299556793,1560915,762893,517986.716127,0.049510887383,0.099903784862,0.062275913250,0.298074844173
conv_linear,exact,none,1024,1,3,12346,0.012165,246409780,493050345,1148659,628409,-754.621689,0,0,0,0
conv_malloc,exact,none,1024,1,3,12346,0.009946,231125405,443290169,1547584,682447,-754.621689,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12346,0.015901,262793367,540683139,1365561,668429,-754.621696,0.000000023366,0.000000537329,0.000000032401,0.000000317014
conv_linear_approx,approx,skip_kernel,1024,1,3,12346,0.009444,237426527,460783282,1159571,616514,-734.828655,0.524242406723,22.506580633409,0.658577596018,3.102105442772
conv_malloc_approx,approx,float,1024,1,3,12346,0.014503,255804244,498356251,1936889,956298,-754.621696,0.000000023366,0.000000537329,0.000000032401,0.000000317014
conv_malloc_approx,approx,skip_kernel,1024,1,3,12346,0.008974,230762486,431043668,1541760,715454,-734.828655,0.524242406723,22.506580633409,0.658577596018,3.102105442772
conv_linear,exact,none,1024,1,3,12347,0.012316,245839520,493150192,1161358,604722,622.120020,0,0,0,0
conv_malloc,exact,none,1024,1,3,12347,0.010193,231007734,443261198,1547266,674545,622.120020,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12347,0.016285,262415717,540756009,1349219,672134,622.120045,0.000000017934,0.000000364760,0.000000024934,0.000000257455
conv_linear_approx,approx,skip_kernel,1024,1,3,12347,0.009404,237946153,460794320,1123533,604541,619.719490,0.302603263898,68.813442849974,0.380238155118,1.989449612111
conv_malloc_approx,approx,float,1024,1,3,12347,0.014528,257383452,498367839,1972669,967415,622.120045,0.000000017934,0.000000364760,0.000000024934,0.000000257455
conv_malloc_approx,approx,skip_kernel,1024,1,3,12347,0.008780,231826500,431003370,1533231,700335,619.719490,0.302603263898,68.813442849974,0.380238155118,1.989449612111
conv_linear,exact,none,1024,1,3,12348,0.012234,245706883,493067721,1150883,645227,-636.532151,0,0,0,0
conv_malloc,exact,none,1024,1,3,12348,0.010194,231309641,443330574,1544532,670523,-636.532151,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12348,0.016317,262995095,540846252,1354709,675973,-636.532149,0.000000017453,0.000000448181,0.000000023882,0.000000266897
conv_linear_approx,approx,skip_kernel,1024,1,3,12348,0.009441,237053946,460678721,1128017,601262,-630.933824,0.255327604396,15.681406243482,0.320605709564,1.460524742243
conv_malloc_approx,approx,float,1024,1,3,12348,0.014838,255475738,498543455,1945872,971312,-636.532149,0.000000017453,0.000000448181,0.000000023882,0.000000266897
conv_malloc_approx,approx,skip_kernel,1024,1,3,12348,0.009009,233588380,431057939,1559956,741661,-630.933824,0.255327604396,15.681406243482,0.320605709564,1.460524742243
conv_linear,exact,none,1024,1,3,12349,0.012312,245220448,493056999,1170239,600531,-1625.770376,0,0,0,0
conv_malloc,exact,none,1024,1,3,12349,0.010183,230885138,443461638,1530237,684124,-1625.770376,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12349,0.016167,263240221,540916176,1350969,677930,-1625.770337,0.000000015426,0.000000360747,0.000000020732,0.000000189491
conv_linear_approx,approx,skip_kernel,1024,1,3,12349,0.009444,238119874,460758948,1141892,606561,-1592.378460,0.404216661300,13.646259639492,0.507736822099,2.853394387408
conv_malloc_approx,approx,float,1024,1,3,12349,0.014457,256505072,498426873,1924541,953165,-1625.770337,0.000000015426,0.000000360747,0.000000020732,0.000000189491
conv_malloc_approx,approx,skip_kernel,1024,1,3,12349,0.008814,231188319,431061867,1559222,702673,-1592.378460,0.404216661300,13.646259639492,0.507736822099,2.853394387408
conv_linear,exact,none,1024,1,3,12350,0.012146,249324133,493284925,1189914,649559,-1742.517543,0,0,0,0
conv_malloc,exact,none,1024,1,3,12350,0.009956,231082684,443325628,1555249,672046,-1742.517543,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12350,0.016276,262510245,540760034,1359129,674011,-1742.517619,0.000000017149,0.000000319399,0.000000023310,0.000000221232
conv_linear_approx,approx,skip_kernel,1024,1,3,12350,0.009448,237490423,460684798,1135608,606025,-1765.368876,0.304688287154,9.454515878042,0.382594174606,2.081068035126
conv_malloc_approx,approx,float,1024,1,3,12350,0.014596,256471376,498472443,1950759,945056,-1742.517619,0.000000017149,0.000000319399,0.000000023310,0.000000221232
conv_malloc_approx,approx,skip_kernel,1024,1,3,12350,0.009047,232366981,431221909,1555131,714037,-1765.368876,0.304688287154,9.454515878042,0.382594174606,2.081068035126
conv_linear,exact,none,1024,1,3,12351,0.012270,247138579,493212327,1153685,607442,207.093919,0,0,0,0
conv_malloc,exact,none,1024,1,3,12351,0.010181,230977497,443227275,1527491,672983,207.093919,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12351,0.016341,262883164,540703291,1361506,680355,207.093943,0.000000017145,0.000000451922,0.000000023505,0.000000267296
conv_linear_approx,approx,skip_kernel,1024,1,3,12351,0.009443,236736819,460646601,1107443,599297,227.281591,0.310709159221,11.373089397433,0.390493301472,1.982289560569
conv_malloc_approx,approx,float,1024,1,3,12351,0.015200,256798611,498368678,1941733,957488,207.093943,0.000000017145,0.000000451922,0.000000023505,0.000000267296
conv_malloc_approx,approx,skip_kernel,1024,1,3,12351,0.008817,231238323,431158594,1547725,712838,227.281591,0.310709159221,11.373089397433,0.390493301472,1.982289560569
conv_linear,exact,none,1024,1,3,12352,0.012337,246164601,493074085,1162198,667941,-19.869976,0,0,0,0
conv_malloc,exact,none,1024,1,3,12352,0.009913,230917594,443373894,1525092,671896,-19.869976,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12352,0.016292,262634788,540655774,1356127,677174,-19.869966,0.000000021064,0.000000284294,0.000000029704,0.000000297164
conv_linear_approx,approx,skip_kernel,1024,1,3,12352,0.009400,236937989,460707405,1143899,605038,-4.454243,0.408462094884,9.774618254736,0.512790132129,2.525397236285
conv_malloc_approx,approx,float,1024,1,3,12352,0.014863,257332996,498302568,1960066,967913,-19.869966,0.000000021064,0.000000284294,0.000000029704,0.000000297164
conv_malloc_approx,approx,skip_kernel,1024,1,3,12352,0.009048,231055000,431056655,1554549,710361,-4.454243,0.408462094884,9.774618254736,0.512790132129,2.525397236285
conv_linear,exact,none,1024,1,3,12353,0.012144,247506212,493119779,1163249,599164,-1079.417595,0,0,0,0
conv_malloc,exact,none,1024,1,3,12353,0.009915,231016771,443375039,1531446,671434,-1079.417595,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12353,0.016314,263700274,540801050,1357649,672951,-1079.417597,0.000000017646,0.000000342833,0.000000023741,0.000000270782
conv_linear_approx,approx,skip_kernel,1024,1,3,12353,0.009394,236887788,460788969,1141013,613981,-1058.484811,0.390871487438,11.101837801372,0.491006825375,2.449227291671
conv_malloc_approx,approx,float,1024,1,3,12353,0.014992,256323847,498497826,1942676,966957,-1079.417597,0.000000017646,0.000000342833,0.000000023741,0.000000270782
conv_malloc_approx,approx,skip_kernel,1024,1,3,12353,0.009079,232329442,431134823,1547931,901052,-1058.484811,0.390871487438,11.101837801372,0.491006825375,2.449227291671
conv_linear,exact,none,1024,1,3,12354,0.012160,245814975,493146647,1166715,603521,-152.312786,0,0,0,0
conv_malloc,exact,none,1024,1,3,12354,0.010204,231231226,443290997,1546985,677213,-152.312786,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12354,0.016353,263899828,541537217,1446551,723720,-152.312822,0.000000019461,0.000000355780,0.000000026860,0.000000256428
conv_linear_approx,approx,skip_kernel,1024,1,3,12354,0.009422,237194705,460825786,1122875,604165,-93.217823,0.376041062854,10.513087694742,0.472321343773,2.493659455380
conv_malloc_approx,approx,float,1024,1,3,12354,0.014879,256024326,498407638,1957232,948411,-152.312822,0.000000019461,0.000000355780,0.000000026860,0.000000256428
conv_malloc_approx,approx,skip_kernel,1024,1,3,12354,0.009073,231422886,431137981,1576008,712897,-93.217823,0.376041062854,10.513087694742,0.472321343773,2.493659455380
conv_linear,exact,none,1024,1,3,12355,0.012243,246111814,493205570,1134024,602246,-411.732539,0,0,0,0
conv_malloc,exact,none,1024,1,3,12355,0.010187,231445099,443440881,1538659,674990,-411.732539,0,0,0,0
conv_linear_approx,approx,float,1024,1,3,12355,0.016387,263985960,541439352,1434788,709860,-411.732509,0.000000019471,0.000000397429,0.000000027062,0.000000258321
conv_linear_approx,approx,skip_kernel,1024,1,3,12355,0.009530,245006778,460784956,1136432,621170,-440.436847,0.283690367977,7.553631133802,0.356132994684,1.919784619564
conv_malloc_approx,approx,float,1024,1,3,12355,0.014864,257141889,498401287,1949297,956164,-411.732509,0.000000019471,0.000000397429,0.000000027062,0.000000258321
conv_malloc_approx,approx,skip_kernel,1024,1,3,12355,0.008746,231144499,431073966,1551426,711595,-440.436847,0.283690367977,7.553631133802,0.356132994684,1.919784619564
conv_linear,exact,none,1024,1,5,12346,0.022001,285332048,600885106,1352640,602497,-751.601014,0,0,0,0
conv_malloc,exact,none,1024,1,5,12346,0.021385,276743850,536742909,1571596,707746,-751.601014,0,0,0,0
conv_linear_approx,approx,float,1024,1,5,12346,0.024840,297622903,632930103,1439753,687358,-751.600978,0.000000016438,0.000001562522,0.000000022371,0.000000239667
conv_linear_approx,approx,skip_kernel,1024,1,5,12346,0.013717,253477878,525859798,1150853,604113,-744.577591,0.253967368572,28.988976639959,0.319619096844,1.631739269304
conv_malloc_approx,approx,float,1024,1,5,12346,0.023834,292468091,588570614,1959130,1076750,-751.600978,0.000000016438,0.000001562522,0.000000022371,0.000000239667
conv_malloc_approx,approx,skip_kernel,1024,1,5,12346,0.013087,247071759,492299443,1563666,727724,-744.577591,0.253967368572,28.988976639959,0.319619096844,1.631739269304
conv_linear,exact,none,1024,1,5,12347,0.021969,285118113,600980634,1324919,603517,584.550419,0,0,0,0
conv_malloc,exact,none,1024,1,5,12347,0.022017,277095209,536583847,1560114,693725,584.550419,0,0,0,0
conv_linear_approx,approx,float,1024,1,5,12347,0.024857,296258743,632812305,1425477,753426,584.550449,0.000000018168,0.000000766234,0.000000024951,0.000000291942
conv_linear_approx,approx,skip_kernel,1024,1,5,12347,0.014001,253952661,525861799,1169603,609843,572.777816,0.275361482954,17.137791045508,0.346515182624,1.859375453606
conv_malloc_approx,approx,float,1024,1,5,12347,0.024265,292554665,588400807,1970212,957961,584.550449,0.000000018168,0.000000766234,0.000000024951,0.000000291942
conv_malloc_approx,approx,skip_kernel,1024,1,5,12347,0.012822,247150305,492137986,1590724,760789,572.777816,0.275361482954,17.137791045508,0.346515182624,1.859375453606
conv_linear,exact,none,1024,1,5,12348,0.022581,285735486,601009064,1319994,616147,-610.246300,0,0,0,0
conv_malloc,exact,none,1024,1,5,12348,0.021952,280248088,536639231,1547628,689659,-610.246300,0,0,0,0
conv_linear_approx,approx,float,1024,1,5,12348,0.024194,295870813,632835573,1420669,678467,-610.246353,0.000000016369,0.000000569722,0.000000022471,0.000000269760
conv_linear_approx,approx,skip_kernel,1024,1,5,12348,0.013584,254741602,526556683,1199774,657752,-608.063997,0.241735588893,11.786221909707,0.304056323031,1.554043001868
conv_malloc_approx,approx,float,1024,1,5,12348,0.023691,292566092,588595043,1950977,961558,-610.246353,0.000000016369,0.000000569722,0.000000022471,0.000000269760
conv_malloc_approx,approx,skip_kernel,1024,1,5,12348,0.013087,246938552,492159326,1561456,726949,-608.063997,0.241735588893,11.786221909707,0.304056323031,1.554043001868
conv_linear,exact,none,1024,1,5,12349,0.022023,285154800,600928364,1328612,648027,-1617.474356,0,0,0,0
conv_malloc,exact,none,1024,1,5,12349,0.021959,277764721,536760069,1549408,692752,-1617.474356,0,0,0,0
conv_linear_approx,approx,float,1024,1,5,12349,0.024840,296036009,632947640,1428886,685669,-1617.474305,0.000000016943,0.000000541697,0.000000023046,0.000000251984
conv_linear_approx,approx,skip_kernel,1024,1,5,12349,0.013583,253872426,526032155,1194668,611950,-1593.855870,0.264113302861,12.175898887236,0.332192391842,1.747607811757
conv_malloc_approx,approx,float,1024,1,5,12349,0.023673,292319251,588427999,1943806,1006726,-1617.474305,0.000000016943,0.000000541697,0.000000023046,0.000000251984
conv_malloc_approx,approx,skip_kernel,1024,1,5,12349,0.013122,248615855,492278815,1565151,723820,-1593.855870,0.264113302861,12.175898887236,0.332192391842,1.747607811757
conv_linear,exact,none,1024,1,5,12350,0.021950,284800353,600864100,1299565,595356,-1761.641207,0,0,0,0
conv_malloc,exact,none,1024,1,5,12350,0.021944,277029213,536654841,1557149,688954,-1761.641207,0,0,0,0
conv_linear_approx,approx,float,1024,1,5,12350,0.024240,296310346,632879985,1434934,718691,-1761.641236,0.000000016968,0.000000889393,0.000000023310,0.000000235661
conv_linear_approx,approx,skip_kernel,1024,1,5,12350,0.013614,255919604,526002424,1172043,608652,-1768.818578,0.229355322847,17.138807803087,0.288614454627,1.635519126351
conv_malloc_approx,approx,float,1024,1,5,12350,0.023649,292331865,588532284,1955396,966513,-1761.641236,0.000000016968,0.000000889393,0.000000023310,0.000000235661
conv_malloc_approx,approx,skip_kernel,1024,1,5,12350,0.012839,247836456,492368014,1576804,785008,-1768.818578,0.229355322847,17.138807803087,0.288614454627,1.635519126351
conv_linear,exact,none,1024,1,5,12351,0.022555,285109389,600927591,1321166,603385,176.157062,0,0,0,0
conv_malloc,exact,none,1024,1,5,12351,0.021949,276951156,536728091,1558344,687166,176.157062,0,0,0,0
conv_linear_approx,approx,float,1024,1,5,12351,0.024357,296505279,632883341,1459601,693036,176.157078,0.000000016567,0.000000600104,0.000000022495,0.000000226516
conv_linear_approx,approx,skip_kernel,1024,1,5,12351,0.013638,253966534,525967027,1190389,638156,217.994712,0.285442991928,13.886543223271,0.359049371904,1.786218828960
conv_malloc_approx,approx,float,1024,1,5,12351,0.023660,292745046,588522249,1946577,962291,176.157078,0.000000016567,0.000000600104,0.000000022495,0.000000226516
conv_malloc_approx,approx,skip_kernel,1024,1,5,12351,0.012774,247372656,492255297,1567916,729113,217.994712,0.285442991928,13.886543223271,0.359049371904,1.786218828960
conv_linear,exact,none,1024,1,5,12352,0.021926,287729928,600836038,1315244,609829,-101.179372,0,0,0,0
conv_malloc,exact,none,1024,1,5,12352,0.021360,276917364,536659054,1547667,686445,-101.179372,0,0,0,0
conv_linear_approx,approx,float,1024,1,5,12352,0.024503,299315769,633221808,1469586,699432,-101.179406,0.000000016078,0.000000517006,0.000000021942,0.000000231405
conv_linear_approx,approx,skip_kernel,1024,1,5,12352,0.013603,253690416,526013971,1177925,619199,-100.926207,0.220638083165,12.097355749600,0.277529973438,1.344994500880
conv_malloc_approx,approx,float,1024,1,5,12352,0.023699,292617946,588390310,1967030,955313,-101.179406,0.000000016078,0.000000517006,0.000000021942,0.000000231405
conv_malloc_approx,approx,skip_kernel,1024,1,5,12352,0.012814,247610752,492185793,1604766,753437,-100.926207,0.220638083165,12.097355749600,0.277529973438,1.344994500880
conv_linear,exact,none,1024,1,5,12353,0.022006,285212846,600905203,1322206,608389,-1079.251514,0,0,0,0
conv_malloc,exact,none,1024,1,5,12353,0.021393,277051460,536658606,1577181,713290,-1079.251514,0,0,0,0
conv_linear_approx,approx,float,1024,1,5,12353,0.024378,296922953,632661586,1418449,682578,-1079.251537,0.000000016662,0.000000639106,0.000000022954,0.000000238407
conv_linear_approx,approx,skip_kernel,1024,1,5,12353,0.013598,253835570,525860748,1163702,620105,-1062.156302,0.220700145728,13.673169527690,0.277777206982,1.358918186484
conv_malloc_approx,approx,float,1024,1,5,12353,0.023662,292450413,588385799,1942514,961419,-1079.251537,0.000000016662,0.000000639106,0.000000022954,0.000000238407
conv_malloc_approx,approx,skip_kernel,1024,1,5,12353,0.012956,247441357,492189523,1589009,724872,-1062.156302,0.220700145728,13.673169527690,0.277777206982,1.358918186484
conv_linear,exact,none,1024,1,5,12354,0.022071,285451247,600927680,1312877,605105,-54.513382,0,0,0,0
